1,92,26,29
0,47,99,7
0,35,11,32
1,83,106,34
1,81,220,31
0,79,90,40
0,62,3,31
1,12,87,19
0,44,16,3
1,99,275,32
0,27,1,43
1,66,73,17
0,33,33,40
0,34,120,54
0,64,65,34
1,15,161,38
0,22,190,28
1,40,76,40
1,40,171,22
0,11,88,28
0,59,249,9
1,4,66,47
1,81,285,22
1,100,168,13
0,12,239,18
1,89,54,25
0,64,239,35
1,12,293,9
0,10,163,13
0,92,201,4
1,48,268,49
1,19,37,38
1,97,188,19
1,34,96,14
1,60,148,38
1,82,221,30
