0,6,213,13
1,23,286,3
0,99,52,7
0,65,231,34
1,84,44,40
1,15,12,22
1,74,292,2
1,38,73,56
0,79,296,33
1,13,251,33
0,16,183,34
0,77,165,10
0,24,38,24
1,86,216,7
0,47,266,19
0,80,42,33
1,48,6,39
0,29,39,33
1,88,249,43
0,47,192,5
0,61,269,46
1,51,48,1
1,8,216,39
1,52,57,1
1,98,290,1
0,58,113,55
1,2,229,29
1,68,130,44
0,51,258,31
0,46,79,57
1,96,99,50
0,45,23,38
0,72,9,5
1,83,176,11
1,76,147,52
0,30,122,27
1,55,22,20
1,6,219,36
0,40,43,14
0,54,25,51
0,87,101,11
1,2,177,10
0,84,125,30
1,49,150,24
1,83,133,15
1,6,233,11
1,4,205,19
0,34,141,1
0,90,33,51
0,90,220,11
1,33,46,4
1,43,139,32
1,73,269,19
0,56,41,20
0,92,232,12
1,4,47,11
1,72,64,2
1,26,71,8
1,81,8,44
0,70,66,23
0,35,182,8
0,41,133,14
0,88,214,24
1,3,123,7
0,29,198,12
0,51,168,37
1,18,85,26
0,2,68,25
1,29,246,44
0,14,271,28
1,62,146,52
1,92,64,18
1,73,247,22
0,89,124,8
0,80,281,26
1,54,149,48
1,7,22,53
1,37,199,32
0,15,184,9
0,12,186,38
1,92,83,4
1,16,142,5
0,32,192,46
1,69,289,28
0,97,211,36
0,79,151,57
1,80,101,25
1,90,235,25
0,62,103,28
1,75,216,25
0,85,61,19
0,43,51,45
1,38,215,49
0,50,59,34
0,67,250,40
0,87,192,11
0,8,177,18
1,45,141,47
1,75,37,27
1,9,289,17
1,70,193,24
0,100,160,29
1,64,17,36
1,13,86,4
1,16,117,24
1,57,24,5
0,80,32,54
0,63,56,31
0,65,20,46
0,59,6,34
0,86,178,45
0,72,97,17
1,92,227,28
0,61,186,46
0,1,280,15
1,46,11,25
0,17,244,59
0,29,167,29
0,74,263,45
0,74,164,19
1,77,162,6
0,47,276,11
0,80,93,55
0,74,27,5
0,76,143,33
0,25,144,29
0,41,208,21
1,86,197,7
1,3,288,26
1,7,273,42
1,76,121,14
1,17,202,23
0,36,186,19
1,74,175,8
1,73,115,9
0,38,182,13
1,8,240,59
0,57,199,18
0,89,108,13
0,30,260,40
1,68,286,31
0,47,140,1
1,77,209,9
1,80,287,28
1,96,277,25
1,3,124,8
0,33,50,30
0,31,67,18
1,11,63,46
1,62,75,19
0,79,99,18
0,82,173,9
1,46,142,59
0,55,272,57
1,59,256,33
1,34,131,28
0,3,299,39
1,17,273,58
1,73,230,35
0,94,200,24
1,79,19,1
1,100,234,53
0,29,199,9
1,25,17,36
1,71,293,31
0,89,97,5
0,21,146,41
0,48,137,6
1,61,290,15
1,16,71,57
0,40,181,9
0,94,248,20
0,65,25,13
1,75,184,35
0,100,245,14
1,12,66,41
1,72,96,30
0,40,24,3
1,99,88,21
0,17,18,4
1,45,111,49
1,82,156,32
1,1,238,22
0,100,94,22
1,11,291,7
0,86,123,41
1,44,145,9
0,81,197,6
1,16,59,5
0,71,26,33
0,77,6,27
0,19,58,22
1,61,2,31
1,10,290,42
0,18,78,37
1,67,142,24
0,15,28,5
1,49,6,37
0,42,161,25
1,82,32,36
0,99,187,27
0,31,54,32
0,94,171,14
0,81,199,55
0,49,87,7
0,13,14,60
0,23,96,3
1,56,40,10
1,56,189,6
0,96,52,50
0,49,122,32
0,30,217,24
1,77,73,12
1,41,286,60
1,52,53,11
0,72,58,27
0,29,101,24
0,98,41,29
0,86,2,18
0,56,152,58
1,50,46,28
0,32,77,14
1,20,72,22
1,77,23,29
1,44,217,21
0,44,4,5
1,7,212,24
0,12,78,27
1,95,50,30
0,3,274,33
0,74,55,20
1,39,145,14
0,63,193,37
1,70,159,49
0,41,43,30
0,97,189,5
1,51,68,37
0,29,103,18
1,65,221,10
0,5,9,25
1,50,6,8
1,12,166,25
1,11,30,18
1,30,114,1
1,57,81,13
0,35,136,16
0,46,263,12
0,2,287,39
1,76,208,42
1,22,234,10
1,63,115,12
0,84,221,31
1,86,229,2
1,40,196,8
0,25,207,25
0,92,44,6
1,88,186,2
0,31,32,7
0,39,99,1
0,64,123,56
1,31,63,40
0,46,72,38
0,57,272,9
0,80,246,6
0,12,221,30
0,75,292,10
0,98,105,24
1,37,290,10
0,46,6,33
0,86,219,9
0,98,223,56
0,67,268,21
1,21,244,24
0,56,221,8
0,90,232,48
0,14,255,44
0,24,12,4
0,10,72,40
0,1,132,31
0,55,101,21
0,41,295,8
1,59,106,5
0,83,215,60
0,76,121,2
0,39,20,20
0,33,249,15
1,65,237,23
1,100,63,3
1,17,178,22
1,24,126,27
0,34,82,58
1,59,69,59
0,33,17,8
0,23,162,11
0,36,96,1
0,22,102,33
1,17,224,40
0,60,53,15
0,11,12,32
0,77,68,27
0,46,90,35
0,46,124,33
0,49,148,16
0,55,7,10
1,2,44,11
1,13,166,42
1,71,293,1
1,10,79,41
1,8,88,10
1,58,156,34
0,37,170,44
0,53,216,17
1,31,290,26
0,84,256,58
1,81,180,9
1,28,267,13
0,72,79,14
0,46,196,21
0,70,132,40
1,46,220,2
0,22,8,12
0,95,35,55
1,90,150,50
1,70,205,13
0,1,206,17
1,23,105,23
1,57,161,28
0,45,77,12
1,68,204,46
1,9,240,58
0,56,66,17
0,81,85,31
0,7,248,54
1,68,177,30
0,99,192,11
1,94,115,26
0,93,294,37
1,95,48,29
1,18,27,30
0,85,222,25
0,30,176,31
1,18,47,6
0,79,131,5
1,80,140,2
1,66,65,56
1,44,178,41
1,20,33,41
1,17,268,37
1,82,7,56
1,12,294,3
1,19,109,1
1,83,248,14
1,61,235,25
0,42,0,32
0,84,38,53
0,5,14,31
1,28,71,49
0,85,256,23
0,73,43,50
0,84,128,15
1,69,106,33
0,81,244,34
0,35,210,7
0,95,97,15
0,24,160,26
0,7,32,18
0,79,192,14
1,18,271,24
0,58,25,23
1,32,7,34
0,71,89,1
0,37,116,32
0,3,189,40
1,75,195,8
1,54,15,2
0,79,80,30
1,85,41,14
1,57,161,12
1,93,42,20
1,9,130,14
1,12,256,14
0,60,293,27
1,48,128,30
0,76,176,40
0,56,64,32
0,81,161,51
1,73,125,5
0,4,273,17
0,95,97,31
1,94,164,31
0,37,66,8
1,39,7,11
1,40,121,34
1,5,152,31
1,79,237,2
1,50,258,51
1,34,45,16
1,16,238,36
1,76,133,46
0,70,52,17
0,27,214,40
0,79,79,24
0,50,182,30
0,99,86,1
0,30,86,43
1,64,149,36
0,94,68,58
0,51,36,7
1,40,180,11
1,14,90,16
0,20,221,42
0,53,253,50
0,43,119,16
1,15,241,8
1,45,197,14
0,98,30,15
0,96,245,29
0,52,151,18
0,89,236,9
1,43,259,9
0,77,15,33
1,80,175,43
1,7,296,31
1,66,163,1
1,19,286,24
0,83,247,36
0,47,83,26
1,62,116,26
0,14,71,21
0,45,239,1
1,29,43,21
0,3,132,42
0,98,185,10
0,12,194,27
1,53,253,28
0,40,54,14
0,4,169,39
1,64,153,29
1,31,80,30
0,58,4,41
0,1,291,55
1,78,45,46
0,49,228,45
0,81,31,22
1,99,137,9
0,1,179,10
0,51,68,35
1,31,128,39
0,35,174,30
0,18,299,10
1,44,240,26
0,34,238,18
1,37,202,11
1,23,30,28
0,44,149,31
0,81,241,25
1,56,182,28
1,88,207,31
0,29,128,31
1,32,212,10
1,82,251,3
0,40,274,8
1,33,298,40
1,81,77,15
1,32,106,7
0,29,81,34
1,55,195,36
0,64,136,34
0,10,88,22
1,3,244,32
1,4,287,12
0,22,275,4
1,53,230,12
0,83,202,41
0,59,68,1
1,11,55,33
0,41,293,17
1,38,246,46
1,60,37,19
1,68,85,48
1,93,90,12
1,62,129,15
1,29,155,24
1,22,277,27
1,30,277,2
1,48,66,31
0,11,181,5
1,60,78,18
1,20,238,16
0,66,103,36
1,39,0,36
0,45,86,45
1,98,242,34
0,46,279,34
1,31,18,35
0,75,150,31
1,58,190,13
1,49,259,57
0,12,147,30
0,7,246,11
1,24,237,20
0,55,256,53
0,54,171,30
1,23,236,38
0,97,95,40
1,36,31,25
0,52,190,21
1,46,112,14
0,76,220,45
0,45,172,20
0,20,48,30
1,11,213,5
0,56,281,12
1,91,160,33
1,13,139,10
0,85,35,53
1,2,109,27
0,29,213,9
1,76,198,37
1,40,208,9
0,94,224,4
0,36,206,7
0,22,71,28
0,70,171,57
1,60,147,35
0,3,284,33
1,26,67,28
0,66,109,7
1,69,96,26
0,16,47,28
0,56,91,15
1,42,290,14
1,10,155,53
0,41,219,26
0,25,58,47
0,2,169,47
1,49,31,37
0,16,198,11
0,65,289,14
1,72,282,25
0,48,191,15
0,34,87,23
0,33,189,12
0,71,217,4
0,77,78,29
0,33,108,17
1,42,200,34
0,39,66,46
1,89,209,52
0,85,98,35
1,11,248,34
0,15,63,22
0,79,59,13
1,87,277,38
0,51,258,2
1,62,96,45
1,10,15,14
1,50,214,40
1,68,156,30
1,48,8,40
0,25,228,52
1,92,157,4
0,98,56,32
1,74,172,37
0,28,227,36
1,31,257,6
1,64,20,1
0,59,51,1
1,41,130,34
1,74,264,59
1,57,5,24
1,61,243,55
0,43,229,8
0,18,13,36
1,53,291,29
1,70,98,31
0,72,257,22
0,37,183,9
0,41,289,31
1,33,122,48
1,20,35,25
0,84,43,35
0,89,26,26
1,40,266,40
1,88,5,31
1,80,277,18
1,27,124,59
0,59,186,49
1,28,140,9
0,21,191,7
0,65,242,2
1,19,195,8
0,52,135,8
1,65,97,2
1,28,217,11
1,47,289,57
1,23,282,17
1,39,189,37
0,22,274,2
0,53,155,36
1,23,27,1
0,34,186,13
0,21,223,35
1,70,167,17
1,87,200,3
0,6,269,31
1,89,35,25
0,39,52,20
1,25,140,13
0,78,189,47
0,15,102,14
0,50,148,56
1,12,189,38
0,39,66,31
0,87,172,12
0,30,137,58
1,55,72,13
1,51,260,34
0,79,277,9
0,86,160,45
1,37,260,48
0,48,230,8
1,76,125,57
0,91,15,10
0,40,12,23
0,43,70,1
1,13,193,37
0,34,235,34
1,36,197,17
0,29,31,42
0,52,183,38
0,3,148,53
0,57,202,43
1,90,217,6
1,74,74,7
1,38,20,56
0,49,215,18
0,3,269,6
1,100,44,23
0,17,271,58
0,86,196,43
1,47,128,16
0,45,81,41
1,7,86,17
1,74,219,28
1,12,279,38
1,86,171,54
1,58,93,27
1,24,12,19
0,5,75,29
0,66,270,27
0,49,33,50
1,1,260,4
0,62,243,35
0,13,152,15
1,85,206,23
1,49,98,37
1,56,75,40
1,100,148,46
0,47,198,9
0,95,91,31
0,10,193,32
0,14,155,11
1,89,194,21
0,25,282,60
0,9,202,18
1,62,34,17
1,91,265,44
0,37,232,11
1,12,22,51
0,2,87,28
1,54,43,22
1,69,35,34
0,64,296,16
1,91,214,14
0,58,172,33
0,7,119,14
1,12,191,24
1,71,254,17
0,58,244,55
0,60,225,15
0,21,167,4
1,72,202,17
1,41,215,15
1,22,169,2
0,88,137,57
0,43,215,7
0,29,103,8
1,99,180,2
1,56,4,23
0,12,93,27
1,30,63,10
1,20,31,29
1,39,80,1
0,66,142,37
0,49,251,10
1,21,39,8
1,31,86,14
0,62,24,60
0,39,61,39
0,99,252,36
1,32,132,3
0,62,79,22
0,11,249,17
1,56,217,52
1,64,285,18
1,92,134,33
1,90,36,60
1,100,127,39
1,93,104,15
1,29,96,34
1,23,195,5
0,41,56,14
0,49,76,14
0,14,117,11
0,40,212,32
1,45,62,13
0,49,14,26
0,86,150,14
0,62,237,3
0,80,288,19
1,19,248,14
0,53,182,20
0,63,110,4
1,24,128,53
0,20,94,27
1,74,144,9
1,79,173,40
0,57,190,2
0,67,5,47
1,77,211,8
0,76,260,30
1,27,124,8
0,61,0,51
1,2,179,30
0,56,167,22
1,92,144,2
1,11,80,24
1,65,18,4
1,24,108,4
0,36,227,30
1,59,18,46
1,51,18,1
0,6,250,35
1,61,192,15
0,11,39,14
0,32,104,6
0,7,25,30
1,57,160,18
1,67,171,31
0,14,41,7
0,34,32,29
0,47,97,2
0,41,90,39
1,4,117,20
1,60,112,3
0,7,139,19
0,4,131,12
1,4,104,31
1,39,9,13
0,60,296,11
1,1,293,16
1,39,107,12
1,81,210,31
0,51,39,59
1,93,20,30
0,97,93,13
1,67,169,24
0,92,65,29
1,85,164,9
0,5,90,33
0,18,8,27
1,87,49,38
0,57,26,31
1,30,187,39
1,18,203,38
0,31,170,2
1,2,285,54
1,99,98,29
0,88,49,15
0,83,28,8
1,58,202,1
0,53,15,47
1,3,9,47
0,21,129,35
1,41,111,24
0,23,43,11
0,69,240,22
1,63,65,17
0,88,82,23
0,28,210,26
0,44,103,18
0,74,166,59
1,87,179,8
0,8,70,57
0,18,56,26
1,43,37,1
1,19,283,27
0,73,170,36
0,33,25,22
0,32,75,21
1,92,114,17
1,85,218,31
1,61,255,1
1,16,66,36
1,86,117,16
1,64,15,34
0,33,48,3
1,76,270,6
0,89,40,20
1,13,179,32
0,15,177,13
0,90,76,19
1,37,294,3
0,83,246,23
0,37,284,57
1,86,250,14
0,59,284,40
0,49,251,13
0,74,59,18
0,75,53,9
1,19,234,31
1,19,299,29
1,72,195,29
0,58,252,28
0,55,185,35
1,72,1,29
0,35,38,8
1,14,101,23
